ve(GHz)	wp(GHz)	A1(dB)
0.01	15.719999999999999	-2.540696596465175
0.010027674772570733	15.719999999999999	-2.547825331242529
0.010055426134445147	15.719999999999999	-2.5549746194019822
0.010083254297582384	15.719999999999999	-2.5621445248859493
0.010111159474528229	15.719999999999999	-2.569335111875399
0.010139141878416625	15.719999999999999	-2.5765464447910187
0.010167201722971381	15.719999999999999	-2.583778588294459
0.01019533922250778	15.719999999999999	-2.5910316072895827
0.010223554591934197	15.719999999999999	-2.598305566923653
0.01025184804675382	15.719999999999999	-2.6056005325886544
0.010280219803066183	15.719999999999999	-2.61291656992247
0.01030867007756888	15.719999999999999	-2.6202537448101992
0.010337199087559226	15.719999999999999	-2.627612123385415
0.010365807050935861	15.719999999999999	-2.6349917720314346
0.010394494186200535	15.719999999999999	-2.6423927573826678
0.010423260712459624	15.719999999999999	-2.649815146325829
0.0104521068494259	15.719999999999999	-2.6572590060013206
0.010481032817420187	15.719999999999999	-2.6647244038045215
0.010510038837373012	15.719999999999999	-2.6722114073871235
0.010539125130826398	15.719999999999999	-2.6797200846584874
0.01056829191993541	15.719999999999999	-2.6872505037869536
0.010597539427469941	15.719999999999999	-2.6948027332012425
0.0106268678768164	15.719999999999999	-2.7023768415917955
0.01065627749197939	15.719999999999999	-2.709972897912163
0.010685768497583504	15.719999999999999	-2.717590971380408
0.010715341118874915	15.719999999999999	-2.725231131480472
0.010744995581723184	15.719999999999999	-2.732893447963611
0.010774732112622955	15.719999999999999	-2.7405779908498062
0.010804550938695673	15.719999999999999	-2.748284830429192
0.010834452287691402	15.719999999999999	-2.756014037263519
0.010864436387990431	15.719999999999999	-2.7637656821875507
0.010894503468605115	15.719999999999999	-2.771539836310584
0.010924653759181585	15.719999999999999	-2.77933657101789
0.010954887490001496	15.719999999999999	-2.787155957972194
0.01098520489198387	15.719999999999999	-2.7949980691152083
0.011015606196686727	15.719999999999999	-2.8028629766690787
0.01104609163630893	15.719999999999999	-2.8107507531379543
