fre(GHz)	A1(dB)
2.0	-0.3616049792977935
2.020040080160321	-0.3619069813842384
2.0400801603206413	-0.3622119268640664
2.060120240480962	-0.36251985947195575
2.0801603206412826	-0.3628308223273558
2.1002004008016035	-0.363144857995202
2.120240480961924	-0.36346200854324306
2.1402805611222444	-0.3637823155961522
2.1603206412825653	-0.3641058203867742
2.1803607214428857	-0.36443256380461164
2.2004008016032066	-0.3647625864418548
2.220440881763527	-0.36509592863707363
2.2404809619238475	-0.36543263051679364
2.2605210420841684	-0.3657727320350698
2.2805611222444893	-0.36611627301124583
2.3006012024048093	-0.36646329316603693
2.32064128256513	-0.36681383215602115
2.340681362725451	-0.36716792960670147
2.360721442885772	-0.36752562514423104
2.380761523046092	-0.3678869584259207
2.400801603206413	-0.3682519691695712
2.4208416833667337	-0.3686206971818106
2.440881763527054	-0.3689931823854149
2.4609218436873745	-0.3693694648457849
2.4809619238476954	-0.3697495847965797
2.5010020040080163	-0.3701335826646068
2.5210420841683367	-0.37052149909405485
2.541082164328657	-0.3709133749700543
2.561122244488978	-0.3713092514417216
2.5811623246492985	-0.37170916994465514
2.6012024048096194	-0.3721131722229696
2.62124248496994	-0.37252130035093467
2.6412825651302603	-0.3729335967542094
2.661322645290581	-0.3733501042307597
2.681362725450902	-0.37377086597149584
2.7014028056112225	-0.3741959255806226
2.721442885771543	-0.3746253270958155
2.741482965931864	-0.37505911500817196
2.7615230460921847	-0.3754973342820397
2.7815631262525047	-0.37594003037470936
2.8016032064128256	-0.37638724925603134
2.8216432865731464	-0.3768390374279702
2.841683366733467	-0.37729544194410514
2.8617234468937873	-0.3777565104291677
2.881763527054108	-0.37822229109856176
2.901803607214429	-0.37869283277795285
2.9218436873747495	-0.3791681849229192
2.94188376753507	-0.379648397638696
2.961923847695391	-0.3801335217000606
2.9819639278557113	-0.38062360857132155
3.002004008016032	-0.38111871042651374
3.0220440881763526	-0.38161888016974505
3.042084168336673	-0.38212417145577704
3.062124248496994	-0.3826346387108337
3.082164328657315	-0.3831503371536444
3.1022044088176353	-0.38367132281678895
3.1222444889779557	-0.3841976525683044
3.1422845691382766	-0.38472938413365043
3.1623246492985975	-0.3852665761179705
3.1823647294589175	-0.3858092880287549
3.2024048096192383	-0.38635758029883777
3.2224448897795592	-0.38691151430984755
3.24248496993988	-0.3874711524160462
3.2625250501002	-0.388036557968637
3.282565130260521	-0.38860779534051515
3.302605210420842	-0.38918492995155696
3.3226452905811623	-0.38976802829437474
3.3426853707414828	-0.3903571579606513
3.3627254509018036	-0.3909523876680015
3.382765531062124	-0.3915537872874677
3.402805611222445	-0.3921614278715797
3.4228456913827654	-0.39277538168307646
3.442885771543086	-0.3933957222243105
3.4629258517034067	-0.394022524267307
3.4829659318637276	-0.39465586388456203
3.5030060120240485	-0.39529581848059847
3.5230460921843685	-0.39594246682427636
3.5430861723446894	-0.39659588908192644
3.5631262525050102	-0.3972561668513195
3.5831663326653307	-0.3979233831964869
3.603206412825651	-0.39859762268347954
3.623246492985972	-0.39927897141703106
3.643286573146293	-0.3999675170781994
3.6633266533066133	-0.4006633489630352
3.6833667334669338	-0.40136655802227117
3.7034068136272547	-0.40207723690210834
3.723446893787575	-0.40279547998611653
3.743486973947896	-0.40352138343832217
3.7635270541082164	-0.40425504524747996
3.783567134268537	-0.40499656527260014
3.8036072144288577	-0.40574604528980274
3.8236472945891786	-0.40650358904048767
3.843687374749499	-0.4072693022809172
3.8637274549098195	-0.40804329283324814
3.8837675350701404	-0.4088256706380592
3.9038076152304613	-0.4096165478084527
3.9238476953907813	-0.41041603868576015
3.943887775551102	-0.4112242598969289
3.963927855711423	-0.412041330413656
3.9839679358717435	-0.41286737161331855
4.004008016032064	-0.4137025073417907
4.024048096192384	-0.4145468639781927
4.044088176352705	-0.41540057050167134
4.064128256513026	-0.4162637585602735
4.084168336673346	-0.4171365625419988
4.104208416833667	-0.41801911964809435
4.124248496993988	-0.418911569968738
4.144288577154309	-0.4198140565611139
4.164328657314629	-0.42072672553006485
4.18436873747495	-0.421649726111345
4.2044088176352705	-0.4225832107576293
4.224448897795591	-0.42352733522736663
4.244488977955911	-0.42448225867657663
4.264529058116232	-0.4254481437537533
4.284569138276553	-0.4264251566979348
4.304609218436873	-0.4274134674401271
4.324649298597195	-0.4284132497081832
4.344689378757515	-0.4294246811352825
4.364729458917835	-0.4304479433721823
4.384769539078157	-0.43148322220335855
4.404809619238477	-0.4325307076672229
4.424849699398798	-0.4335905941805889
4.4448897795591185	-0.4346630806675422
4.4649298597194385	-0.43574837069292877
4.48496993987976	-0.4368466726006317
4.50501002004008	-0.4379581996568608
4.5250501002004	-0.4390831701986422
4.545090180360722	-0.44022180778779785
4.565130260521042	-0.4413743413705473
4.585170340681363	-0.44254100544308167
4.605210420841684	-0.4437220402233042
4.625250501002004	-0.44491769182905044
4.645290581162325	-0.44612821246305556
4.6653306613226455	-0.44735386060495214
4.6853707414829655	-0.4485949012106846
4.705410821643286	-0.44985160591958734
4.725450901803607	-0.45112425326953925
4.745490981963928	-0.45241312892054486
4.765531062124248	-0.45371852588713635
4.785571142284569	-0.45504074477999046
4.80561122244489	-0.45638009405720986
4.82565130260521	-0.4577368902857415
4.845691382765531	-0.4591114584133476
4.865731462925852	-0.46050413205171387
4.885771543086172	-0.4619152537711839
4.9058116232464934	-0.46334517540768944
4.925851703406813	-0.4647942583824697
4.945891783567134	-0.4662628740352356
4.965931863727455	-0.46775140397138193
4.985971943887775	-0.46926024042403425
5.006012024048097	-0.47078978663158133
5.026052104208417	-0.47234045723155155
5.046092184368737	-0.4739126786716105
5.066132264529059	-0.47550688963859805
5.086172344689379	-0.4771235415064934
5.106212424849699	-0.47876309880434076
5.1262525050100205	-0.4804260397051262
5.1462925851703405	-0.48211285653675995
5.166332665330661	-0.48382405631630737
5.186372745490982	-0.4855601613087032
5.206412825651302	-0.4873217096113339
5.226452905811623	-0.4891092557657871
5.246492985971944	-0.4909233713983593
5.266533066132264	-0.4927646458908353
5.286573146292586	-0.49463368708326655
5.306613226452906	-0.4965311220104987
5.326653306613227	-0.49845759767440656
5.3466933867735476	-0.5004137818538025
5.3667334669338675	-0.5024003639542375
5.386773547094188	-0.5044180558999618
5.406813627254509	-0.5064675930705175
5.426853707414829	-0.5085497352845705
5.44689378757515	-0.5106652678337977
5.466933867735471	-0.5128150025697954
5.486973947895792	-0.514999779047209
5.507014028056112	-0.5172204657264855
5.527054108216433	-0.5194779612399232
5.547094188376754	-0.5217731957248748
5.567134268537074	-0.5241071322283248
5.587174348697395	-0.5264807681872877
5.6072144288577155	-0.5288951369898596
5.6272545090180355	-0.5313513096220043
5.647294589178357	-0.5338503964056803
5.667334669338677	-0.5363935488341666
5.687374749498998	-0.5389819615109774
5.707414829659319	-0.5416168741992375
5.727454909819639	-0.544299573988828
5.74749498997996	-0.5470313975892835
5.767535070140281	-0.5498137337569408
5.787575150300601	-0.5526480258655484
5.8076152304609225	-0.5555357746302554
5.8276553106212425	-0.5584785409956781
5.8476953907815625	-0.5614779491996253
5.867735470941884	-0.5645356900249381
5.887775551102204	-0.5676535242529578
5.907815631262524	-0.5708332863332702
5.927855711422846	-0.5740768882854931
5.947895791583166	-0.5773863238502965
5.967935871743487	-0.5807636729082408
5.987975951903808	-0.5842111061865961
6.008016032064128	-0.5877308902760965
6.02805611222445	-0.5913253929814182
6.04809619238477	-0.5949970890313173
6.06813627254509	-0.5987485661766474
6.088176352705411	-0.6025825317069919
6.108216432865731	-0.6065018194194454
6.128256513026052	-0.6105093970761317
6.148296593186373	-0.6146083743904468
6.168336673346693	-0.6188020115857286
6.188376753507014	-0.6230937285741756
6.208416833667335	-0.627487114808451
6.228456913827655	-0.6319859398633833
6.248496993987976	-0.6365941648108021
6.268537074148297	-0.6413159544568326
6.2885771543086175	-0.6461556905177368
6.3086172344689375	-0.6511179858181693
6.328657314629258	-0.656207699604236
6.348697394789579	-0.661429954073215
6.368737474949899	-0.6667901522324688
6.388777555110221	-0.6722939972119408
6.408817635270541	-0.6779475131678637
6.428857715430861	-0.6837570679302034
6.448897795591183	-0.6897293975629875
6.468937875751503	-0.695871633025436
6.488977955911824	-0.7021913291427612
6.509018036072145	-0.7086964961192298
6.529058116232465	-0.7153956338527868
6.549098196392786	-0.7222977693405621
6.569138276553106	-0.7294124974987752
6.589178356713426	-0.7367500257589782
6.609218436873748	-0.7443212228463859
6.629258517034068	-0.7521376721955729
6.649298597194388	-0.7602117305154156
6.66933867735471	-0.768556592079278
6.68937875751503	-0.7771863593899879
6.709418837675351	-0.7861161209528882
6.729458917835672	-0.7953620369863381
6.749498997995992	-0.8049414340091023
6.7695390781563125	-0.8148729093706069
6.789579158316633	-0.8251764469356988
6.809619238476953	-0.8358735453034485
6.829659318637275	-0.846987360133641
6.849699398797595	-0.8585428623792658
6.869739478957916	-0.870567014483966
6.889779559118237	-0.8830889669064623
6.909819639278557	-0.8961402776868834
6.929859719438878	-0.90975515818225
6.949899799599199	-0.9239707485804378
6.969939879759519	-0.9388274273677756
6.98997995991984	-0.9543691595902292
7.01002004008016	-0.9706438895318269
7.030060120240481	-0.9877039843596116
7.050100200400801	-1.0056067363807855
7.070140280561122	-1.024414932859512
7.090180360721443	-1.044197503890845
7.110220440881763	-1.0650302606796453
7.130260521042084	-1.086996738787821
7.150300601202405	-1.110189163573324
7.170340681362725	-1.1347095582476447
7.190380761523047	-1.1606710188482892
7.210420841683367	-1.1881991851112792
7.2304609218436875	-1.2174339419289069
7.250501002004008	-1.2485313930295485
7.270541082164328	-1.2816661570241834
7.290581162324649	-1.3170340464125188
7.31062124248497	-1.3548552030192094
7.33066132264529	-1.3953777792617537
7.350701402805612	-1.4388822744356977
7.370741482965932	-1.4856866598694074
7.390781563126252	-1.5361524576813301
7.410821643286574	-1.5906919766988388
7.430861723446894	-1.6497769581325492
7.450901803607214	-1.7139489458187716
7.470941883767535	-1.7838317751851618
7.490981963927855	-1.8601466768117674
7.511022044088176	-1.943730621614073
7.531062124248497	-2.0355587048526385
7.551102204408817	-2.1367715885398058
7.571142284569139	-2.2487093146830857
7.591182364729459	-2.3729531910674755
7.611222444889779	-2.511377974218676
7.631262525050101	-2.6662172856850255
7.651302605210421	-2.840146180670293
7.671342685370742	-3.036386171036138
7.6913827655310625	-3.2588399941087953
7.7114228456913825	-3.512266356848956
7.731462925851703	-3.802509360168865
7.751503006012024	-4.136804369833027
7.771543086172345	-4.524193691675983
7.791583166332665	-4.976105272084518
7.811623246492986	-5.50718329581104
7.831663326653307	-6.136526815001472
7.851703406813627	-6.889626621274797
7.871743486973948	-7.801575276821432
7.891783567134269	-8.922777739165385
7.911823647294589	-10.3300377354752
7.93186372745491	-12.150626884503291
7.95190380761523	-14.623195157819568
7.97194388777555	-18.292245373281915
7.991983967935872	-24.937376105742857
8.012024048096192	-32.747819032560095
8.032064128256513	-21.484296876240144
8.052104208416834	-16.452767500627058
8.072144288577155	-13.350703242146185
8.092184368737476	-11.159910754673794
8.112224448897795	-9.507483590651507
8.132264529058116	-8.213739911158056
8.152304609218437	-7.176870567180739
8.172344689378757	-6.332656862519727
8.192384769539078	-5.637453907283413
8.2124248496994	-5.059993945476041
8.23246492985972	-4.577022800895468
8.252505010020041	-4.170778878042507
