wp(GHz)	ve(GHz)	A1(dB)
0.1	12.02	-0.003790126243290586
0.10598119623924784	12.02	-0.004257102354777347
0.1119623924784957	12.02	-0.004751204695708097
0.11794358871774355	12.02	-0.005272434368976935
0.1239247849569914	12.02	-0.005820792538035268
0.12990598119623925	12.02	-0.006396280426893507
0.1358871774354871	12.02	-0.006998899320136741
0.14186837367473495	12.02	-0.007628650562919171
0.14784956991398282	12.02	-0.008285535560970609
0.15383076615323063	12.02	-0.008969555780595722
0.1598119623924785	12.02	-0.009680712748702788
0.16579315863172636	12.02	-0.01041900805277059
0.17177435487097417	12.02	-0.011184443340886386
0.17775555111022204	12.02	-0.011977020321735563
0.1837367473494699	12.02	-0.01279674076461456
0.18971794358871774	12.02	-0.01364360649942834
0.19569913982796558	12.02	-0.014517619416708209
0.20168033606721344	12.02	-0.015418781467611858
0.2076615323064613	12.02	-0.016347094663914204
0.21364272854570912	12.02	-0.017302561078054016
0.219623924784957	12.02	-0.01828518284309637
0.22560512102420485	12.02	-0.01929496215277609
0.2315863172634527	12.02	-0.02033190126147248
0.23756751350270053	12.02	-0.021396002484248604
0.2435487097419484	12.02	-0.02248726819683356
0.24952990598119623	12.02	-0.02360570083564457
0.2555111022204441	12.02	-0.024751302897798085
0.26149229845969196	12.02	-0.025924076941096812
0.2674734946989398	12.02	-0.027124025584070725
0.27345469093818764	12.02	-0.028351151505952268
0.27943588717743545	12.02	-0.029605457446710007
0.2854170834166833	11.969999999999999	-0.030886946910232815
0.2913982796559312	11.969999999999999	-0.0321956237943274
0.29737947589517905	11.969999999999999	-0.03353148953470112
0.3033606721344269	11.969999999999999	-0.03489454712680787
0.3093418683736748	11.969999999999999	-0.03628479962713328
0.3153230646129226	11.969999999999999	-0.037702250153203665
0.3213042608521704	11.969999999999999	-0.03914690188359971
0.32728545709141826	11.969999999999999	-0.040618758057961196
0.33326665333066613	11.969999999999999	-0.04211782197700325
0.339247849569914	11.969999999999999	-0.043644097002529005
0.34522904580916186	11.969999999999999	-0.04519758655743735
0.3512102420484097	11.969999999999999	-0.046778294125730424
0.35719143828765754	11.969999999999999	-0.04838622325253618
0.36317263452690535	11.969999999999999	-0.05002137754411143
0.3691538307661532	11.969999999999999	-0.05168376066785829
0.3751350270054011	11.969999999999999	-0.05337337635233147
0.38111622324464894	11.969999999999999	-0.05509022838726638
0.3870974194838968	11.969999999999999	-0.05683432062356432
0.3930786157231447	11.969999999999999	-0.05860565697333285
0.39905981196239243	11.969999999999999	-0.06040424140988646
0.4050410082016403	11.969999999999999	-0.0622300779677533
0.41102220444088816	11.969999999999999	-0.06408317074271071
0.417003400680136	11.969999999999999	-0.06596352389177768
0.4229845969193839	11.969999999999999	-0.06787114163323058
0.42896579315863176	11.969999999999999	-0.06980602824663049
0.4349469893978796	11.969999999999999	-0.07176818807283618
0.4409281856371274	11.969999999999999	-0.07375762551400131
0.44690938187637524	11.969999999999999	-0.0757743450336112
0.4528905781156231	11.969999999999999	-0.07781835115647691
0.458871774354871	11.969999999999999	-0.07988964846877425
0.46485297059411884	11.969999999999999	-0.08198824161803786
0.4708341668333667	11.969999999999999	-0.08411413531319026
0.4768153630726146	11.969999999999999	-0.08626733432455366
0.48279655931186233	11.969999999999999	-0.08844784348385676
0.4887777555511102	11.969999999999999	-0.09065566768427474
0.49475895179035806	11.969999999999999	-0.09289081188042392
0.500740148029606	11.969999999999999	-0.09515328108837903
0.5067213442688537	11.969999999999999	-0.09744308038571015
0.5127025405081016	11.969999999999999	-0.09976021491147338
0.5186837367473495	11.969999999999999	-0.10210468986625602
0.5246649329865973	11.969999999999999	-0.10447651051216814
0.5306461292258452	11.969999999999999	-0.10687568217287802
0.5366273254650931	11.969999999999999	-0.10930221023361708
0.5426085217043408	11.969999999999999	-0.11175610014121533
0.5485897179435887	11.969999999999999	-0.11423735740409968
0.5545709141828365	11.969999999999999	-0.11674598759233053
0.5605521104220844	11.969999999999999	-0.11928199633761011
0.5665333066613323	11.969999999999999	-0.12184538933330327
0.5725145029005801	11.969999999999999	-0.12443617233445342
0.578495699139828	11.969999999999999	-0.127054351157812
0.5844768953790758	11.969999999999999	-0.12969993168185467
0.5904580916183236	11.969999999999999	-0.13237291984679087
0.5964392878575715	11.969999999999999	-0.13507332165459812
0.6024204840968194	11.969999999999999	-0.13780114316903058
0.6084016803360672	11.969999999999999	-0.14055639051565036
0.6143828765753151	11.969999999999999	-0.1433390698818454
0.620364072814563	11.969999999999999	-0.1461491875168352
0.6263452690538107	11.969999999999999	-0.14898674973171872
0.6323264652930586	11.969999999999999	-0.15185176289947658
0.6383076615323064	11.969999999999999	-0.15474423345499697
0.6442888577715543	11.969999999999999	-0.1576641678951005
0.6502700540108022	11.969999999999999	-0.16061157277856042
0.65625125025005	11.969999999999999	-0.16358645472611966
0.6622324464892979	11.969999999999999	-0.16658882042052658
0.6682136427285457	11.969999999999999	-0.1696186766065403
0.6741948389677935	11.969999999999999	-0.17267603009096508
0.6801760352070414	11.969999999999999	-0.175760887742682
0.6861572314462893	11.969999999999999	-0.1788732564926413
0.6921384276855371	11.969999999999999	-0.18201314333391871
0.6981196239247849	11.969999999999999	-0.18518055532172806
0.7041008201640329	11.969999999999999	-0.18837549957343244
0.7100820164032806	11.969999999999999	-0.19159798326858682
0.7160632126425285	11.969999999999999	-0.19484801364895474
0.7220444088817763	11.969999999999999	-0.19812559801853039
0.7280256051210242	11.969999999999999	-0.2014307437435653
0.7340068013602721	11.969999999999999	-0.20476345825259976
0.7399879975995198	11.969999999999999	-0.2081237490364722
0.7459691938387678	11.969999999999999	-0.21151162364836135
0.7519503900780156	11.969999999999999	-0.21492708970380608
0.7579315863172635	11.969999999999999	-0.21837015488072573
0.7639127825565113	11.969999999999999	-0.22184082691946036
0.7698939787957592	11.969999999999999	-0.2253391136227726
0.775875175035007	11.969999999999999	-0.22886502285590232
0.7818563712742548	11.969999999999999	-0.2324185625465723
0.7878375675135028	11.969999999999999	-0.23599974068502777
0.7938187637527505	11.969999999999999	-0.2396085653240561
0.7997999599919985	11.969999999999999	-0.24324504457902127
0.8057811562312462	11.969999999999999	-0.2469091866278783
0.8117623524704941	11.969999999999999	-0.2506009997112203
0.817743548709742	11.969999999999999	-0.25432049213229235
0.8237247449489897	11.969999999999999	-0.2580676722570179
0.8297059411882377	11.969999999999999	-0.2618425485140454
0.8356871374274855	11.969999999999999	-0.2656451293947539
0.8416683336667334	11.969999999999999	-0.26947542345329956
0.8476495299059812	11.969999999999999	-0.273333439306628
0.8536307261452291	11.969999999999999	-0.27721918563453063
0.8596119223844769	11.969999999999999	-0.28113267117964547
0.8655931186237247	11.969999999999999	-0.2850739047475003
0.8715743148629727	11.969999999999999	-0.2890428952065448
0.8775555111022204	11.969999999999999	-0.29303965148817357
0.8835367073414684	11.969999999999999	-0.2970641825867651
0.8895179035807161	11.969999999999999	-0.30111649755970366
