fre(GHz)	A1(dB)
2.0	-10.639308245738516
2.0040080160320644	-10.661751247861378
2.0080160320641283	-10.684275849019617
2.012024048096192	-10.706882891478749
2.0160320641282565	-10.729573224802467
2.020040080160321	-10.752347705967814
2.024048096192385	-10.775207199482091
2.0280561122244487	-10.798152577501781
2.032064128256513	-10.821184719953438
2.036072144288577	-10.844304514656464
2.0400801603206413	-10.867512857448125
2.0440881763527057	-10.890810652310414
2.0480961923847696	-10.914198811499274
2.0521042084168335	-10.937678255675877
2.056112224448898	-10.961249914040138
2.060120240480962	-10.98491472446659
2.064128256513026	-11.008673633642479
2.06813627254509	-11.032527597208322
2.0721442885771544	-11.0564775799009
2.0761523046092183	-11.08052455569867
2.0801603206412826	-11.104669507969824
2.0841683366733466	-11.128913429622859
2.088176352705411	-11.153257323259872
2.092184368737475	-11.177702201332574
2.096192384769539	-11.20224908630105
2.1002004008016035	-11.226899010795407
2.1042084168336674	-11.251653017780312
2.1082164328657313	-11.276512160722572
2.1122244488977957	-11.30147750376166
2.1162324649298596	-11.326550121883452
2.120240480961924	-11.351731101097155
2.124248496993988	-11.377021538615423
2.128256513026052	-11.402422543037932
2.132264529058116	-11.427935234538296
2.1362725450901805	-11.453560745054517
2.1402805611222444	-11.479300218483049
2.1442885771543088	-11.505154810876483
2.1482965931863727	-11.531125690645059
2.1523046092184366	-11.55721403876198
2.156312625250501	-11.583421048972674
2.1603206412825653	-11.609747928008145
2.164328657314629	-11.636195895802379
2.1683366733466936	-11.662766185714123
2.1723446893787575	-11.6894600447528
2.1763527054108214	-11.716278733809132
2.1803607214428857	-11.74322352789008
2.1843687374749496	-11.770295716358639
2.188376753507014	-11.79749660317826
2.1923847695390783	-11.824827507162354
2.1963927855711423	-11.852289762228668
2.2004008016032066	-11.879884717658902
2.2044088176352705	-11.907613738363604
2.2084168336673344	-11.935478205152448
2.212424849699399	-11.963479515010123
2.216432865731463	-11.99161908137783
2.220440881763527	-12.019898334440784
2.2244488977955914	-12.048318721421513
2.2284569138276553	-12.076881706879458
2.2324649298597192	-12.105588773016809
2.2364729458917836	-12.13444141999086
2.2404809619238475	-12.163441166232955
2.244488977955912	-12.192589548774277
2.248496993987976	-12.221888123578664
2.25250501002004	-12.251338465882558
2.256513026052104	-12.28094217054236
2.2605210420841684	-12.310700852389331
2.2645290581162323	-12.340616146592293
2.268537074148296	-12.370689709028316
2.272545090180361	-12.400923216661564
2.276553106212425	-12.431318367930617
2.2805611222444893	-12.461876883144399
2.284569138276553	-12.492600504887022
2.288577154308617	-12.523490998431788
2.2925851703406814	-12.554550152164518
2.2965931863727453	-12.585779778016592
2.3006012024048093	-12.617181711907863
2.304609218436874	-12.648757814199795
2.308617234468938	-12.680509970159111
2.312625250501002	-12.712440090432127
2.3166332665330662	-12.744550111530327
2.32064128256513	-12.776841996327162
2.324649298597194	-12.809317734566783
2.328657314629259	-12.84197934338466
2.3326653306613228	-12.874828867840769
2.3366733466933867	-12.907868381465473
2.340681362725451	-12.94109998681863
2.344689378757515	-12.974525816062172
2.3486973947895793	-13.008148031546753
2.352705410821643	-13.041968826412582
2.356713426853707	-13.075990425205266
2.360721442885772	-13.110215084506706
2.364729458917836	-13.144645093581762
2.3687374749498997	-13.17928277504113
2.372745490981964	-13.214130485520819
2.376753507014028	-13.249190616378844
2.380761523046092	-13.284465594409626
2.3847695390781563	-13.319957882576567
2.3887775551102206	-13.355669980763597
2.3927855711422845	-13.39160442654599
2.396793587174349	-13.427763795981287
2.400801603206413	-13.464150704420812
2.4048096192384767	-13.500767807342557
2.408817635270541	-13.537617801205995
2.412825651302605	-13.574703424329648
2.4168336673346693	-13.612027457792049
2.4208416833667337	-13.649592726356873
2.4248496993987976	-13.687402099423148
2.428857715430862	-13.725458492001067
2.432865731462926	-13.763764865714705
2.4368737474949898	-13.802324229832013
2.440881763527054	-13.841139642323508
2.4448897795591185	-13.880214210950134
2.4488977955911824	-13.919551094381706
2.4529058116232467	-13.9591535033467
2.4569138276553106	-13.999024701814522
2.4609218436873745	-14.039168008211444
2.464929859719439	-14.079586796671354
2.468937875751503	-14.120284498322352
2.472945891783567	-14.161264602610702
2.4769539078156315	-14.202530658663346
2.4809619238476954	-14.244086276690178
2.4849699398797593	-14.285935129427882
2.4889779559118237	-14.32808095362633
2.4929859719438876	-14.370527551579483
2.4969939879759515	-14.413278792702195
2.5010020040080163	-14.45633861515466
2.50501002004008	-14.499711027516081
2.5090180360721446	-14.543400110509847
2.5130260521042085	-14.587410018781359
2.5170340681362724	-14.631744982731297
2.5210420841683367	-14.67640931040582
2.5250501002004007	-14.721407389445993
2.5290581162324646	-14.766743689099007
2.5330661322645294	-14.812422762293007
2.5370741482965933	-14.858449247778434
2.541082164328657	-14.904827872338245
2.5450901803607215	-14.951563453069774
2.5490981963927855	-14.99866089974093
2.5531062124248494	-15.046125217223882
2.557114228456914	-15.093961508009082
2.561122244488978	-15.14217497480294
2.565130260521042	-15.190770923212693
2.5691382765531063	-15.239754764521559
2.5731462925851702	-15.289132018558458
2.5771543086172346	-15.338908316665629
2.5811623246492985	-15.38908940476862
2.5851703406813624	-15.439681146552653
2.589178356713427	-15.490689526749966
2.593186372745491	-15.542120654542803
2.597194388777555	-15.593980767086958
2.6012024048096194	-15.646276233160986
2.6052104208416833	-15.699013556946733
2.609218436873747	-15.752199381946625
2.6132264529058116	-15.805840495043789
2.617234468937876	-15.859943830711533
2.62124248496994	-15.91451647537852
2.625250501002004	-15.969565671956776
2.629258517034068	-16.02509882453992
2.633266533066132	-16.081123503279244
2.6372745490981964	-16.137647449445844
2.6412825651302603	-16.19467858068753
2.6452905811623246	-16.252224996489353
2.649298597194389	-16.310294983847427
2.653306613226453	-16.368897023166266
2.6573146292585172	-16.42803979438995
2.661322645290581	-16.48773218337873
2.665330661322645	-16.547983288542724
2.6693386773547094	-16.608802427745385
2.6733466933867738	-16.670199145489896
2.6773547094188377	-16.732183220402675
2.681362725450902	-16.794764673028762
2.685370741482966	-16.857953773954993
2.68937875751503	-16.921761052277276
2.693386773547094	-16.986197304430203
2.697394789579158	-17.0512736033973
2.7014028056112225	-17.117001308321854
2.705410821643287	-17.183392074539782
2.7094188376753507	-17.25045786405641
2.7134268537074147	-17.3182109564916
2.717434869739479	-17.386663960518046
2.721442885771543	-17.455829825819894
2.725450901803607	-17.525721855600576
2.7294589178356716	-17.59635371966985
2.7334669338677355	-17.66773946814319
2.7374749498998	-17.73989354578788
2.741482965931864	-17.81283080705274
2.7454909819639277	-17.88656653182127
2.749498997995992	-17.96111644193035
2.753507014028056	-18.03649671849908
2.75751503006012	-18.112724020116882
2.7615230460921847	-18.189815501941595
2.7655310621242486	-18.26778883576333
2.7695390781563125	-18.34666223109297
2.773547094188377	-18.426454457339126
2.7775551102204408	-18.507184867141262
2.7815631262525047	-18.58887342093229
2.7855711422845695	-18.67154071280953
2.7895791583166334	-18.755207997797754
2.7935871743486973	-18.83989722059612
2.7975951903807617	-18.925631045906304
2.8016032064128256	-19.01243289044764
2.8056112224448895	-19.10032695677326
2.809619238476954	-19.189338269009795
2.8136272545090177	-19.279492710653845
2.8176352705410825	-19.37081706456879
2.8216432865731464	-19.463339055337062
2.8256513026052104	-19.557087394137135
2.8296593186372747	-19.652091826327077
2.8336673346693386	-19.748383181933473
2.8376753507014025	-19.845993429261092
2.841683366733467	-19.94495573185752
2.8456913827655312	-20.04530450908778
2.849699398797595	-20.147075500597296
2.8537074148296595	-20.250305834966053
2.8577154308617234	-20.355034102885487
2.8617234468937873	-20.46130043522028
2.8657314629258517	-20.569146586351362
2.8697394789579156	-20.67861602323472
2.87374749498998	-20.789754020653145
2.8777555110220443	-20.902607763183813
2.881763527054108	-21.017226454459063
2.8857715430861726	-21.13366143435424
2.8897795591182365	-21.251966304802814
2.8937875751503004	-21.372197065012436
2.8977955911823647	-21.49441225693665
2.901803607214429	-21.6186731219498
2.905811623246493	-21.745043769776558
2.9098196392785574	-21.873591360842987
2.9138276553106213	-22.004386303349833
2.917835671342685	-22.137502466516136
2.9218436873747495	-22.273017411611235
2.9258517034068134	-22.411012642584765
2.929859719438878	-22.551573878322774
2.933867735470942	-22.694791348807115
2.937875751503006	-22.840760117739116
2.94188376753507	-22.989580434515577
2.9458917835671343	-23.14135811881791
2.9498997995991982	-23.296204981505838
2.953907815631262	-23.454239286005286
2.957915831663327	-23.615586254950642
2.961923847695391	-23.780378627511677
2.965931863727455	-23.948757273606752
2.969939879759519	-24.120871872107802
2.973947895791583	-24.296881661200672
2.9779559118236474	-24.47695627029981
2.9819639278557113	-24.661276644381154
2.985971943887775	-24.850036073315596
2.98997995991984	-25.043441340830608
2.993987975951904	-25.24171401015898
2.997995991983968	-25.445091866333538
3.002004008016032	-25.65383053856958
3.006012024048096	-25.86820533036509
3.01002004008016	-26.088513290016415
3.014028056112225	-26.315075560403884
3.0180360721442887	-26.54824005441291
3.0220440881763526	-26.788384511578514
3.026052104208417	-27.03592000290761
3.030060120240481	-27.29129496493442
3.034068136272545	-27.5549998616576
3.038076152304609	-27.827572595085762
3.042084168336673	-28.109604813019175
3.046092184368738	-28.4017492981926
3.0501002004008018	-28.704728668390942
3.0541082164328657	-29.01934567591254
3.05811623246493	-29.34649547127032
3.062124248496994	-29.687180296556022
3.066132264529058	-30.04252720721464
3.070140280561122	-30.413809599559258
3.0741482965931866	-30.802473563139614
3.0781563126252505	-31.210170408187523
3.082164328657315	-31.63879717742306
3.0861723446893787	-32.09054759639216
3.0901803607214426	-32.56797683539743
3.094188376753507	-33.07408478553378
3.098196392785571	-33.612424506590386
3.1022044088176353	-34.18724543126086
3.1062124248496996	-34.803685373972115
3.1102204408817635	-35.46803233768432
3.1142284569138274	-36.18808814237167
3.118236472945892	-36.973683780996836
3.1222444889779557	-37.83742594257862
3.12625250501002	-38.79580352156527
3.1302605210420844	-39.87086506293245
3.1342685370741483	-41.09280708401936
3.1382765531062127	-42.503967341077285
3.1422845691382766	-44.16460224846455
3.1462925851703405	-46.15842783453378
3.150300601202405	-48.57815069710963
3.1543086172344688	-51.35663599454421
3.158316633266533	-53.397457435645386
3.1623246492985975	-52.4667168370096
3.1663326653306614	-49.73872123290679
3.1703406813627253	-47.10914626425769
3.1743486973947896	-44.92112893955532
3.1783567134268536	-43.10883671634098
3.1823647294589175	-41.57959034668621
3.1863727454909823	-40.26328302745061
3.190380761523046	-39.11055805069885
3.1943887775551105	-38.08651086793859
3.1983967935871744	-37.16592331575834
3.2024048096192383	-36.33012939961546
3.2064128256513027	-35.56499122784521
3.2104208416833666	-34.85957551091489
3.2144288577154305	-34.2052695728077
3.2184368737474953	-33.59517713899215
3.2224448897795592	-33.02369598145573
3.226452905811623	-32.48621643602504
3.2304609218436875	-31.97890202438463
3.2344689378757514	-31.49852700120722
3.2384769539078153	-31.042354125153004
3.24248496993988	-30.608041353345655
3.246492985971944	-30.193569669781162
3.250501002004008	-29.797186584793725
3.2545090180360723	-29.417361412818558
3.258517034068136	-29.05274951333667
3.2625250501002	-28.702163431266708
3.2665330661322645	-28.364549404701847
3.2705410821643284	-28.03896808918198
3.274549098196393	-27.724578624662684
3.278557114228457	-27.420625374913886
3.282565130260521	-27.126426820362592
3.2865731462925853	-26.841366198984208
3.2905811623246493	-26.564883575956543
3.294589178356713	-26.2964690886637
3.2985971943887775	-26.03565716445822
3.302605210420842	-25.78202154811075
3.306613226452906	-25.535171006841836
3.31062124248497	-25.294745605268364
3.314629258517034	-25.06041346200755
3.318637274549098	-24.831867915199656
3.3226452905811623	-24.608825036695645
3.3266533066132262	-24.39102144474752
3.3306613226452906	-24.178212373252567
3.334669338677355	-23.97016996231396
3.338677354709419	-23.766681740392816
3.3426853707414828	-23.56754927287705
3.346693386773547	-23.372586955665994
3.350701402805611	-23.18162093550773
3.3547094188376754	-22.994488141453928
3.3587174348697397	-22.811035413996954
3.3627254509018036	-22.631118720313054
3.366733466933868	-22.45460244559991
3.370741482965932	-22.28135875183184
3.374749498997996	-22.11126699638436
3.37875751503006	-21.94421320394931
3.382765531062124	-21.780089585987742
3.3867735470941884	-21.61879410268027
3.390781563126253	-21.460230062945598
3.3947895791583167	-21.304305758627876
3.3987975951903806	-21.150934129411052
3.402805611222445	-21.000032455415457
3.406813627254509	-20.85152207477912
3.410821643286573	-20.705328123826078
3.4148296593186376	-20.561379297690266
3.4188376753507015	-20.419607629492454
3.4228456913827654	-20.27994828637178
3.4268537074148298	-20.142339380852178
3.4308617234468937	-20.006721796180997
3.434869739478958	-19.87303902441646
3.438877755511022	-19.74123701616331
3.442885771543086	-19.61126404096626
3.4468937875751506	-19.483070557466142
3.4509018036072145	-19.35660909251179
3.4549098196392785	-19.231834128495866
3.458917835671343	-19.1087019982527
3.4629258517034067	-18.98717078691731
3.4669338677354706	-18.86720024019924
3.4709418837675354	-18.748751678574543
3.4749498997995993	-18.631787916943917
3.4789579158316633	-18.51627318934404
3.4829659318637276	-18.402173078335043
3.4869739478957915	-18.28945444872095
3.4909819639278554	-18.17808538528621
3.49498997995992	-18.068035134261255
3.4989979959919837	-17.959274048251025
3.5030060120240485	-17.851773534383955
3.5070140280561124	-17.74550600545785
3.5110220440881763	-17.64044483387694
3.5150300601202407	-17.536564308190798
3.5190380761523046	-17.43383959206082
3.5230460921843685	-17.332246685492947
3.527054108216433	-17.231762388188173
3.531062124248497	-17.132364264873267
3.535070140280561	-17.03403061248456
3.5390781563126255	-16.93674042908732
3.5430861723446894	-16.84047338442096
3.5470941883767533	-16.745209791969955
3.5511022044088176	-16.650930582465403
3.5551102204408815	-16.55761727873088
3.559118236472946	-16.46525197179094
3.5631262525050102	-16.3738172981672
3.567134268537074	-16.283296418291474
3.571142284569138	-16.19367299597056
3.5751503006012024	-16.104931178842087
3.5791583166332663	-16.017055579763607
3.5831663326653307	-15.93003125908288
3.587174348697395	-15.843843707738767
3.591182364729459	-15.758478831146778
3.5951903807615233	-15.673922933826015
3.599198396793587	-15.590162704726291
3.603206412825651	-15.507185203217853
3.6072144288577155	-15.42497784570797
3.6112224448897794	-15.343528392850796
3.6152304609218437	-15.262824937318925
3.619238476953908	-15.182855892107893
3.623246492985972	-15.103609979345032
3.627254509018036	-15.025076219577379
3.6312625250501003	-14.947243921513703
3.635270541082164	-14.870102672198072
3.639278557114228	-14.793642327592707
3.643286573146293	-14.717853003550452
3.647294589178357	-14.642725067156894
3.6513026052104207	-14.568249128424572
3.655310621242485	-14.494416032321798
3.659318637274549	-14.421216851120239
3.6633266533066133	-14.34864287704574
3.6673346693386772	-14.276685615218248
3.671342685370741	-14.205336776867094
3.675350701402806	-14.134588272808767
3.67935871743487	-14.064432207175063
3.6833667334669338	-13.994860871380217
3.687374749498998	-13.925866738315802
3.691382765531062	-13.857442456763378
3.695390781563126	-13.789580846015019
3.6993987975951907	-13.7222748906924
3.7034068136272547	-13.655517735755689
3.7074148296593186	-13.589302681693898
3.711422845691383	-13.523623179888936
3.715430861723447	-13.458472828145489
3.7194388777555107	-13.393845366379981
3.723446893787575	-13.329734672461607
3.727454909819639	-13.2661347581991
3.731462925851704	-13.20303976546713
3.7354709418837677	-13.140443962466367
3.7394789579158316	-13.078341740111766
