fre(GHz)	A1(dB)
2.0	-10.706182165681277
2.0761523046092183	-10.7525143752565
2.1523046092184366	-10.7876827765995
2.2284569138276553	-10.81442572548102
2.304609218436874	-10.835315137323471
2.380761523046092	-10.852745282392572
2.4569138276553106	-10.868928923255146
2.5330661322645294	-10.88589913356017
2.609218436873747	-10.90551521020219
2.685370741482966	-10.929471279794878
2.7615230460921847	-10.95930644249667
2.8376753507014025	-10.996415546669692
2.9138276553106213	-11.042059918105938
2.98997995991984	-11.097377562128441
3.066132264529058	-11.163392509448734
3.1422845691382766	-11.241023086683676
3.2184368737474953	-11.33108896249226
3.294589178356713	-11.434316854296313
3.370741482965932	-11.551344782575017
3.4468937875751506	-11.682724733376784
3.5230460921843685	-11.828923537819467
3.599198396793587	-11.990321702016926
3.675350701402806	-12.167209823573808
3.751503006012024	-12.359782112927554
3.8276553106212425	-12.568126401542871
3.9038076152304613	-12.792209868641605
3.979959919839679	-13.031859562725877
4.056112224448897	-13.286736650925384
4.132264529058117	-13.556303229572926
4.208416833667335	-13.839780527213447
4.284569138276553	-14.136097513912532
4.3607214428857715	-14.443829432519944
4.436873747494991	-14.761126781451546
4.513026052104208	-15.0856370581153
4.589178356713426	-15.414424405434591
4.6653306613226455	-15.74389642961899
4.741482965931864	-16.069752881339923
4.817635270541082	-16.38697707251739
4.893787575150301	-16.689896324679847
4.969939879759519	-16.972339580871957
5.046092184368737	-17.22791456120457
5.122244488977956	-17.45040960213104
5.198396793587174	-17.634295537469768
5.274549098196393	-17.775265867085874
5.350701402805612	-17.870721959170183
5.426853707414829	-17.920101003666872
5.503006012024048	-17.92496913988963
5.579158316633267	-17.88885662723998
5.655310621242485	-17.81687580596894
5.731462925851703	-17.715210045179944
5.8076152304609225	-17.59057660083599
5.88376753507014	-17.449749282096477
5.959919839679358	-17.299192045337364
6.036072144288577	-17.144818615005054
6.112224448897796	-16.991866819179087
6.188376753507014	-16.844862653433168
6.264529058116233	-16.7076459329537
6.340681362725451	-16.583432614462332
6.416833667334669	-16.474894729425667
6.492985971943888	-16.384244928674814
6.569138276553106	-16.313317703008856
6.645290581162325	-16.263643067078565
6.721442885771544	-16.236510971385897
6.797595190380761	-16.233026203397262
6.8737474949899795	-16.254154333544676
6.949899799599199	-16.300759587082638
7.026052104208417	-16.373635545436727
7.102204408817635	-16.473529407712682
7.178356713426854	-16.601160231902
7.254509018036072	-16.757231143875824
7.33066132264529	-16.942434934766087
7.406813627254509	-17.157451715920956
7.482965931863728	-17.40293628223029
7.559118236472946	-17.679491424231372
7.635270541082165	-17.987621451898832
7.7114228456913825	-18.32765742016396
7.787575150300601	-18.699641715535925
7.86372745490982	-19.10315455856551
7.939879759519038	-19.537058658552763
8.016032064128257	-19.9991316194916
8.092184368737476	-20.485551673002263
8.168336673346692	-20.990208162196225
8.244488977955912	-21.503839022541452
8.32064128256513	-22.01307931645975
8.396793587174349	-22.499669725563116
8.472945891783567	-22.940328507800647
8.549098196392785	-23.30803620134538
8.625250501002004	-23.575419538733904
8.701402805611224	-23.720135936538973
8.777555110220442	-23.730666728925005
8.853707414829659	-23.609801070219817
8.929859719438877	-23.373826647945396
9.006012024048095	-23.047908408026263
9.082164328657313	-22.660161352279577
9.158316633266534	-22.23688282279408
9.234468937875752	-21.799966148770533
9.31062124248497	-21.3662143891602
9.386773547094188	-20.94778270734563
9.462925851703407	-20.553072786115322
9.539078156312625	-20.187674202426216
9.615230460921845	-19.85517387377333
9.691382765531062	-19.55778674620919
9.76753507014028	-19.29682091630613
9.843687374749498	-19.073009952261877
9.919839679358716	-18.886746314895547
9.995991983967935	-18.73824433617555
10.072144288577155	-18.627654566039762
10.148296593186373	-18.555145463019514
10.224448897795591	-18.52096388809624
10.30060120240481	-18.52548259172371
10.376753507014028	-18.56924062116133
10.452905811623246	-18.65298107390516
10.529058116232466	-18.77768968323386
10.605210420841683	-18.944637195259876
10.681362725450901	-19.15542827544774
10.75751503006012	-19.412059680300445
10.833667334669338	-19.71699055483727
10.909819639278556	-20.07322782186312
10.985971943887776	-20.484429415013985
11.062124248496994	-20.95502690708354
11.138276553106213	-21.49036537916446
11.214428857715431	-22.096848667386716
11.29058116232465	-22.78205426311655
11.366733466933868	-23.554724871371437
11.442885771543088	-24.42440689618997
11.519038076152304	-25.400179782143017
11.595190380761522	-26.487150079494235
11.67134268537074	-27.677664643514454
11.747494989979959	-28.931066783965058
11.823647294589177	-30.13430268612064
11.899799599198397	-31.05659957566502
11.975951903807616	-31.392876476677692
12.052104208416834	-30.997618190871634
12.128256513026052	-30.046775253344716
12.20440881763527	-28.845908485282074
12.280561122244489	-27.612706301785934
12.356713426853709	-26.450341369724732
12.432865731462925	-25.394716607744222
12.509018036072144	-24.451688398001785
12.585170340681362	-23.615692292623734
12.66132264529058	-22.87774097036475
12.737474949899799	-22.22859086132567
12.813627254509019	-21.65987506462219
12.889779559118237	-21.164413029072197
12.965931863727455	-20.736203672716936
13.042084168336673	-20.370311122273698
13.118236472945892	-20.062727671904106
