ve(GHz)	wp(GHz)	A1(dB)
0.01	11.62	-1.372633546306174
0.010027674772570733	11.62	-1.3764463972226337
0.010055426134445147	11.62	-1.3802699181614702
0.010083254297582384	11.62	-1.384104139641472
0.010111159474528229	11.62	-1.3879490922742188
0.010139141878416625	11.62	-1.3918048067644317
0.010167201722971381	11.62	-1.3956713139102594
0.01019533922250778	11.62	-1.3995486446036547
0.010223554591934197	11.62	-1.4034368298306887
0.01025184804675382	11.62	-1.4073359006718849
0.010280219803066183	11.62	-1.41124588830253
0.01030867007756888	11.62	-1.4151668239930613
0.010337199087559226	11.62	-1.4190987391093581
0.010365807050935861	11.62	-1.4230416651131195
0.010394494186200535	11.62	-1.4269956335621747
0.010423260712459624	11.62	-1.4309606761108438
0.0104521068494259	11.62	-1.4349368245102743
0.010481032817420187	11.62	-1.438924110608788
0.010510038837373012	11.62	-1.442922566352233
0.010539125130826398	11.62	-1.4469322237843518
0.01056829191993541	11.62	-1.4509531150470978
0.010597539427469941	11.62	-1.454985272380983
0.0106268678768164	11.62	-1.4590287281255063
0.01065627749197939	11.62	-1.4630835147193983
0.010685768497583504	11.62	-1.4671496647010842
0.010715341118874915	11.62	-1.4712272107089672
0.010744995581723184	11.62	-1.4753161854818524
0.010774732112622955	11.62	-1.4794166218592386
0.010804550938695673	11.62	-1.483528552781752
0.010834452287691402	11.62	-1.487652011291484
0.010864436387990431	11.62	-1.4917870305323342
0.010894503468605115	11.62	-1.4959336437504225
0.010924653759181585	11.62	-1.500091884294469
0.010954887490001496	11.62	-1.504261785616099
0.01098520489198387	11.62	-1.5084433812702942
0.011015606196686727	11.62	-1.51263670491572
0.01104609163630893	11.62	-1.516841790315142
0.011076661443691961	11.62	-1.5210586713357734
0.011107315852321657	11.62	-1.5252873819496893
0.011138055096330085	11.62	-1.5295279562341912
0.011168879410497207	11.62	-1.5337804283721916
0.011199789030252752	11.62	-1.5380448326526184
0.011230784191677971	11.62	-1.5423212034707923
0.011261865131507537	11.62	-1.5466095753288265
0.01129303208713121	11.62	-1.5509099828360253
0.011324285296595743	11.62	-1.5552224607092655
0.01135562499860668	11.62	-1.5595470437734036
0.011387051432530151	11.62	-1.5638837669616756
0.011418564838394802	11.62	-1.5682326653161272
0.011450165456893476	11.62	-1.572593773987939
0.011481853529385154	11.62	-1.5769671282379294
0.011513629297896772	11.62	-1.5813527634369016
0.01154549300512505	11.62	-1.585750715066059
0.01157744489443843	11.62	-1.5901610187174677
0.011609485209878808	11.62	-1.5945837100943894
0.011641614196163476	11.62	-1.5990188250117578
0.011673832098686979	11.62	-1.6034663993966047
0.01170613916352296	11.62	-1.6079264692884112
0.011738535637426146	11.62	-1.6123990708396176
0.011771021767834065	11.62	-1.6168842403159978
0.011803597802869058	11.62	-1.6213820140970823
0.011836263991340138	11.62	-1.6258924286766163
0.011869020582744864	11.62	-1.630415520662958
0.011901867827271342	11.62	-1.6349513267795592
0.011934805975800008	11.62	-1.6394998838653745
0.011967835279905616	11.62	-1.6440612288752567
0.012000955991859153	11.62	-1.6486353988804923
0.012034168364629734	11.62	-1.6532224310691535
0.012067472651886636	11.62	-1.6578223627465873
0.012100869108001087	11.62	-1.6624352313358877
0.012134357988048298	11.62	-1.6670610743782794
0.012167939547809406	11.62	-1.671699929533602
0.012201614043773387	11.62	-1.6763518345808053
0.012235381733139112	11.62	-1.681016827418336
0.012269242873817185	11.62	-1.6856949460646362
0.01230319772443198	11.62	-1.690386228658614
0.01233724654432362	11.62	-1.695090713460052
0.012371389593549916	11.62	-1.6998084388501444
0.012405627132888458	11.62	-1.7045394433319372
0.012439959423838458	11.62	-1.7092837655307755
0.012474386728622843	11.62	-1.7140414441948084
0.012508909310190242	11.62	-1.7188125181954594
0.01254352743221696	11.62	-1.723597026527878
0.012578241359109094	11.62	-1.7283950083114765
0.012613051356004407	11.62	-1.7332065027903552
0.012647957688774443	11.62	-1.7380315493338103
0.012682960624026551	11.62	-1.7428701874368469
0.012718060429105874	11.62	-1.7477224567206415
0.012753257372097508	11.62	-1.7525883969330416
0.012788551721828387	11.62	-1.7574680479490623
0.012823943747869453	11.62	-1.7623614497714033
0.012859433720537666	11.62	-1.7672686425309103
0.012895021910898068	11.62	-1.772189666487129
0.01293070859076594	11.62	-1.777124562028784
0.012966494032708727	11.62	-1.7820733696742845
0.013002378510048223	11.62	-1.787036130072257
0.01303836229686264	11.62	-1.7920128840020568
0.01307444566798866	11.62	-1.7970036723742528
0.013110628899023659	11.62	-1.8020085362312108
0.013146912266327632	11.62	-1.8070275167475716
0.013183296047025431	11.62	-1.8120606552307825
0.013219780519008838	11.62	-1.8171079931216383
0.013256365960938666	11.62	-1.8221695719948008
0.013293052652247003	11.62	-1.8272454335593786
0.013329840873139173	11.62	-1.8323356196594012
0.01336673090459599	11.62	-1.8374401722743872
0.013403723028375877	11.62	-1.8425591335199063
0.013440817527016988	11.62	-1.8476925456481117
0.013478014683839478	11.62	-1.8528404510482925
0.013515314782947502	11.62	-1.8580028922474143
0.013552718109231494	11.62	-1.8631799119107053
0.013590224948370318	11.62	-1.8683715528421818
0.013627835586833413	11.62	-1.8735778579852502
0.013665550311883106	11.62	-1.8787988704232206
0.013703369411576632	11.62	-1.8840346333799443
0.013741293174768444	11.62	-1.8892851902203227
0.013779321891112363	11.62	-1.8945505844508927
0.013817455851063908	11.62	-1.8998308597204738
0.01385569534588234	11.62	-1.9051260598206332
0.013894040667633004	11.62	-1.9104362286863983
0.013932492109189528	11.62	-1.9157614103967395
0.013971049964236034	11.62	-1.9211016491751975
0.01400971452726949	11.62	-1.9264569893905337
0.014048486093601797	11.62	-1.9318274755572435
0.014087364959362149	11.62	-1.9372131523362104
0.014126351421499274	11.62	-1.942614064535268
0.014165445777783668	11.62	-1.9480302571098964
0.014204648326809987	11.62	-1.953461775163729
0.014243959367999158	11.62	-1.9589086639492146
0.01428337920160077	11.62	-1.9643709688682707
0.014322908128695352	11.62	-1.9698487354728436
0.014362546451196636	11.62	-1.9753420094655718
0.014402294471853979	11.62	-1.9808508367004332
0.014442152494254507	11.62	-1.986375263183312
0.014482120822825538	11.62	-1.9919153350727155
0.014522199762836894	11.62	-1.9974710986803477
0.014562389620403189	11.62	-2.0030426004718223
0.014602690702486295	11.62	-2.0086298870672326
0.0146431033168975	11.62	-2.0142330052418926
0.014683627772299986	11.62	-2.019852001926905
0.014724264378211156	11.62	-2.025486924209879
0.014765013445004957	11.62	-2.0311378193355663
0.014805875283914386	11.62	-2.0368047347065628
0.014846850207033682	11.62	-2.042487717883946
0.01488793852732082	11.62	-2.048186816587939
0.014929140558599886	11.62	-2.0539020786986644
0.01497045661556343	11.62	-2.0596335522567153
0.015011887013775002	11.62	-2.0653812854639493
0.015053432069671378	11.62	-2.0711453266841326
0.015095092100565088	11.62	-2.0769257244436075
0.015136867424646828	11.62	-2.08272252743206
0.015178758360987839	11.62	-2.0885357845031516
0.015220765229542483	11.62	-2.094365544675301
0.015262888351150493	11.62	-2.1002118571323205
0.015305128047539548	11.62	-2.106074771224192
0.015347484641327708	11.62	-2.1119543364677904
0.015389958456025832	11.62	-2.1178506025475374
0.015432549816040184	11.62	-2.1237636193161986
0.015475259046674725	11.62	-2.1296934367956357
0.015518086474133714	11.62	-2.135640105177454
0.015561032425524174	11.62	-2.141603674823828
0.015604097228858357	11.62	-2.1475841962682085
0.01564728121305638	11.62	-2.153581720216122
0.015690584707948544	11.62	-2.1595962975458467
0.01573400804427797	11.62	-2.1656279793092432
0.01577755155370312	11.62	-2.1716768167325022
0.01582121556880026	11.62	-2.1777428612168888
0.015865000423066166	11.62	-2.1838261643395764
0.015908906450920458	11.62	-2.189926777854347
0.015952933987708286	11.62	-2.196044753692457
0.015997083369702857	11.62	-2.202180143963353
0.016041354934107983	11.62	-2.208333000955542
0.016085749019060763	11.62	-2.214503377137307
0.016130265963634004	11.62	-2.220691325157617
0.016174906107838904	11.62	-2.2268968978468093
0.01621966979262764	11.62	-2.233120148217506
0.016264557359895942	11.62	-2.2393611294654074
0.016309569152485815	11.62	-2.245619894970086
0.016354705514187984	11.62	-2.251896498295847
0.01639996678974463	11.62	-2.258190993192553
0.016445353324852002	11.62	-2.2645034335964582
0.01649086546616303	11.62	-2.270833873631071
0.01653650356129009	11.62	-2.2771823676080123
0.01658226795880747	11.62	-2.2835489700278164
0.01662815900825416	11.62	-2.2899337355808536
0.016674177060136502	11.62	-2.2963367191481856
0.016720322465930807	11.62	-2.3027579758023933
0.016766595578086203	11.62	-2.3091975608085207
0.016812996750027103	11.62	-2.315655529624931
0.016859526336156044	11.62	-2.322131937904156
0.01690618469185635	11.62	-2.32862684149386
0.01695297217349494	11.62	-2.335140296437703
0.016999889138424883	11.62	-2.341672358976235
0.01704693594498824	11.62	-2.348223085547855
0.01709411295251878	11.62	-2.354792532789644
0.01714142052134468	11.62	-2.3613807575384187
0.01718885901279143	11.62	-2.36798781683154
0.017236428789184365	11.62	-2.374613767907895
0.017284130213851598	11.62	-2.381258668208875
0.01733196365112672	11.62	-2.3879225753792586
0.0173799294663516	11.62	-2.3946055472682173
0.017428028025879262	11.62	-2.4013076419302233
0.01747625969707652	11.62	-2.408028917626099
0.017524624848326883	11.62	-2.4147694328238885
0.017573123849033367	11.62	-2.4215292461999276
0.017621757069621262	11.62	-2.428308416639787
0.017670524881541107	11.62	-2.4351070032392403
0.017719427657271317	11.62	-2.44192506530533
0.017768465770321172	11.62	-2.4487626623572973
0.01781763959523362	11.62	-2.4556198541276593
0.017866949507588117	11.62	-2.462496700563193
0.017916395884003643	11.62	-2.4693932618259424
0.017965979102141344	11.62	-2.476309598294347
0.01801569954070757	11.62	-2.4832457705641384
0.018065557579456742	11.62	-2.4902018394494743
0.018115553599194197	11.62	-2.4971778659839914
0.01816568798177926	11.62	-2.5041739114218613
0.018215961110127923	11.62	-2.511190037238817
0.01826637336821593	11.62	-2.5182263051332683
0.018316925141081675	11.62	-2.525282777027374
0.018367616814829093	11.62	-2.5323595150681473
0.018418448776630767	11.62	-2.5394565816284964
0.01846942141473066	11.62	-2.546574039308412
0.01852053511844723	11.62	-2.5537119509359814
0.018571790278176355	11.62	-2.5608703795685845
0.018623187285394308	11.62	-2.5680493884940025
0.01867472653266085	11.62	-2.575249041231544
0.01872640841362205	11.62	-2.5824694015331326
0.018778233323013413	11.62	-2.589710533384593
0.018830201656662868	11.62	-2.596972501006648
0.01888231381149374	11.62	-2.6042553688562093
