fre(GHz)	A1(dB)
12.0	-10.33976508222613
12.012024048096194	-10.36837970730457
12.024048096192384	-10.396997075952443
12.036072144288578	-10.425610273084613
12.048096192384769	-10.454212132146335
12.060120240480963	-10.482795234699026
12.072144288577155	-10.511351910467239
12.084168336673347	-10.539874237873638
12.09619238476954	-10.568354045089654
12.108216432865731	-10.596782911629191
12.120240480961924	-10.625152170513495
12.132264529058117	-10.653452911034657
12.144288577154308	-10.681675982145716
12.156312625250502	-10.709811996504481
12.168336673346692	-10.73785133519825
12.180360721442886	-10.765784153175673
12.192384769539078	-10.793600385411361
12.20440881763527	-10.821289753827726
12.216432865731463	-10.848841774997647
12.228456913827657	-10.876245768649614
12.240480961923847	-10.90349086699603
12.252505010020041	-10.930566024902681
12.264529058116231	-10.957460030916087
12.276553106212425	-10.984161519162306
12.288577154308618	-11.010658982128625
12.30060120240481	-11.036940784336517
12.312625250501002	-11.0629951769108
12.324649298597194	-11.088810313047015
12.336673346693386	-11.114374264374863
12.34869739478958	-11.139675038211847
12.36072144288577	-11.164700595697019
12.372745490981965	-11.189438870790243
12.384769539078155	-11.213877790117824
12.396793587174349	-11.238005293640526
12.408817635270541	-11.261809356114794
12.420841683366733	-11.285278009313178
12.432865731462925	-11.308399364964412
12.444889779559118	-11.331161638368235
12.45691382765531	-11.3535531726349
12.468937875751504	-11.375562463493527
12.480961923847696	-11.397178184608464
12.492985971943888	-11.418389213337171
12.50501002004008	-11.43918465685825
12.517034068136272	-11.459553878593049
12.529058116232466	-11.479486524839714
12.541082164328657	-11.498972551533948
12.55310621242485	-11.518002251046564
12.565130260521041	-11.536566278924472
12.577154308617235	-11.55465568047795
12.589178356713427	-11.572261917114826
12.60120240480962	-11.589376892319422
12.613226452905812	-11.605992977172711
12.625250501002004	-11.622103035309097
12.637274549098196	-11.637700447204589
12.64929859719439	-11.65277913369182
12.66132264529058	-11.667333578597974
12.673346693386774	-11.681358850403713
12.685370741482965	-11.694850622823518
12.697394789579159	-11.707805194211346
12.70941883767535	-11.72021950569895
12.721442885771543	-11.732091157979664
12.733466933867735	-11.743418426655063
12.745490981963929	-11.754200276068667
12.75751503006012	-11.764436371557043
12.769539078156313	-11.774127090056322
12.781563126252504	-11.783273529009794
12.793587174348698	-11.791877513530606
12.80561122244489	-11.799941601782235
12.817635270541082	-11.807469088548642
12.829659318637274	-11.814464006975076
12.841683366733466	-11.820931128470225
12.853707414829659	-11.82687596076969
12.865731462925853	-11.832304744170816
12.877755511022043	-11.837224445957874
12.889779559118237	-11.841642753046457
12.901803607214427	-11.845568062884805
12.913827655310621	-11.849009472658604
12.925851703406815	-11.85197676685448
12.937875751503006	-11.854480403244983
12.9498997995992	-11.856531497365758
12.96192384769539	-11.858141805562113
12.973947895791584	-11.859323706688723
12.985971943887776	-11.860090182551584
12.997995991983968	-11.860454797186442
13.01002004008016	-11.860431675071899
13.022044088176353	-11.8600354783789
13.034068136272545	-11.85928138336109
13.046092184368739	-11.858185055992184
13.05811623246493	-11.856762626958048
13.070140280561123	-11.85503066611128
13.082164328657313	-11.85300615649603
13.094188376753507	-11.850706468049975
13.1062124248497	-11.848149331088397
13.118236472945892	-11.845352809673637
13.130260521042084	-11.842335274970083
13.142284569138278	-11.839115378681708
13.154308617234468	-11.835712026665664
13.166332665330662	-11.832144352810797
13.178356713426853	-11.828431693266143
13.190380761523047	-11.824593561099118
13.202404809619237	-11.820649621458193
