fre(GHz)	A1(dB)
12.0	-18.75116854485396
12.012024048096194	-18.822837629488895
12.024048096192384	-18.893767753114414
12.036072144288578	-18.96384187365725
12.048096192384769	-19.032938232534207
12.060120240480963	-19.10093049823356
12.072144288577155	-19.167687961779883
12.084168336673347	-19.233075788529398
12.09619238476954	-19.29695533045723
12.108216432865731	-19.359184502670214
12.120240480961924	-19.419618227286033
12.132264529058117	-19.478108947055176
12.144288577154308	-19.534507210151503
12.156312625250502	-19.588662326423588
12.168336673346692	-19.640423094079683
12.180360721442886	-19.68963859429269
12.192384769539078	-19.736159049573686
12.20440881763527	-19.779836740010634
12.216432865731463	-19.82052696963925
12.228456913827657	-19.85808907336613
12.240480961923847	-19.89238745305317
12.252505010020041	-19.9232926296763
12.264529058116231	-19.950682296957044
12.276553106212425	-19.974442360615637
12.288577154308618	-19.99446794647868
12.30060120240481	-20.01066436016267
12.312625250501002	-20.022947981001966
12.324649298597194	-20.031247073335155
12.336673346693386	-20.035502499228166
12.34869739478958	-20.03566831819175
12.36072144288577	-20.03171226141912
12.372745490981965	-20.023616070473338
12.384769539078155	-20.011375693119923
12.396793587174349	-19.995001332032796
12.408817635270541	-19.974517345293144
12.420841683366733	-19.949962000832485
12.432865731462925	-19.921387090121833
12.444889779559118	-19.88885740936585
12.45691382765531	-19.85245011911441
12.468937875751504	-19.812253995472137
12.480961923847696	-19.76836858789509
12.492985971943888	-19.720903299875246
12.50501002004008	-19.66997640960374
12.517034068136272	-19.615714047981214
12.529058116232466	-19.558249151132387
12.541082164328657	-19.497720403930295
12.55310621242485	-19.434271189999873
12.565130260521041	-19.368048562325626
12.577154308617235	-19.29920224700407
12.589178356713427	-19.227883690939336
12.60120240480962	-19.15424516245062
12.613226452905812	-19.07843891191175
12.625250501002004	-19.000616397734266
12.637274549098196	-18.920927581287394
12.64929859719439	-18.839520292757353
12.66132264529058	-18.756539668515714
12.673346693386774	-18.672127659308448
12.685370741482965	-18.58642260750293
12.697394789579159	-18.499558890744183
12.70941883767535	-18.411666628663387
12.721442885771543	-18.322871448746405
12.733466933867735	-18.233294307091292
12.745490981963929	-18.1430513595437
12.75751503006012	-18.052253878585493
12.769539078156313	-17.961008211338104
12.781563126252504	-17.869415774121396
12.793587174348698	-17.77757307915136
12.80561122244489	-17.685571789163465
12.817635270541082	-17.593498795987056
12.829659318637274	-17.501436319366125
12.841683366733466	-17.4094620226068
12.853707414829659	-17.31764914192667
12.865731462925853	-17.22606662667493
12.877755511022043	-17.13477928788231
12.889779559118237	-17.043847952879837
12.901803607214427	-16.95332962399048
12.913827655310621	-16.863277639550038
12.925851703406815	-16.77374183574553
12.937875751503006	-16.684768707975095
12.9498997995992	-16.596401570629837
12.96192384769539	-16.5086807143759
12.973947895791584	-16.421643560175134
12.985971943887776	-16.335324809426496
12.997995991983968	-16.24975658973571
13.01002004008016	-16.164968595933583
13.022044088176353	-16.080988226060327
13.034068136272545	-15.997840712117524
13.046092184368739	-15.915549245462813
13.05811623246493	-15.834135096784536
13.070140280561123	-15.753617730645752
13.082164328657313	-15.674014914632028
13.094188376753507	-15.595342823173473
13.1062124248497	-15.517616136141541
13.118236472945892	-15.440848132345891
13.130260521042084	-15.36505077807475
13.142284569138278	-15.290234810837582
13.154308617234468	-15.21640981847965
13.166332665330662	-15.143584313845288
13.178356713426853	-15.071765805171767
13.190380761523047	-15.000960862398733
13.202404809619237	-14.931175179577318
13.214428857715431	-14.862413633563564
13.226452905811623	-14.794680339177244
13.238476953907815	-14.727978701004158
13.250501002004007	-14.662311462015554
13.262525050100201	-14.597680749173287
13.274549098196392	-14.534088116183666
13.286573146292586	-14.471534583557235
13.298597194388776	-14.410020676125292
13.31062124248497	-14.34954645815802
13.322645290581162	-14.290111566222102
13.334669338677354	-14.231715239909768
13.346693386773547	-14.174356350564622
13.358717434869739	-14.118033428123457
13.370741482965931	-14.062744686186699
13.382765531062125	-14.008488045424759
13.394789579158317	-13.955261155421075
13.40681362725451	-13.903061415047691
13.418837675350701	-13.851885991462911
13.430861723446894	-13.801731837816352
