wp(GHz)	ve(GHz)	A1(dB)
0.1	16.02	-0.0027719587931948073
0.10598119623924784	16.02	-0.00311346768939117
0.1119623924784957	16.02	-0.0034748097016082656
0.11794358871774355	16.02	-0.0038559848180505546
0.1239247849569914	16.02	-0.004256993026294063
0.12990598119623925	16.02	-0.004677834313308317
0.1358871774354871	16.02	-0.005118508665452278
0.14186837367473495	16.02	-0.005579016068481447
0.14784956991398282	16.02	-0.006059356507553595
0.15383076615323063	16.02	-0.006559529967233605
0.1598119623924785	16.02	-0.007079536431502264
0.16579315863172636	16.02	-0.0076193758837554745
0.17177435487097417	16.02	-0.00817904830682193
0.17775555111022204	16.02	-0.008758553682959146
0.1837367473494699	16.02	-0.009357891993866987
0.18971794358871774	16.02	-0.0099770632206902
0.19569913982796558	16.02	-0.01061606734402928
0.20168033606721344	16.02	-0.011274904343948572
0.2076615323064613	16.02	-0.011953574199980145
0.21364272854570912	16.02	-0.012652076891135539
0.219623924784957	16.02	-0.01337041239591528
0.22560512102420485	16.02	-0.01410858069231221
0.2315863172634527	16.02	-0.014866581757823741
0.23756751350270053	16.02	-0.01564441556946377
0.2435487097419484	16.02	-0.01644208210376364
0.24952990598119623	16.02	-0.01725958133679318
0.2555111022204441	16.02	-0.018096913244163012
0.26149229845969196	16.02	-0.01895407780103389
0.2674734946989398	16.02	-0.019831074982129618
0.27345469093818764	16.02	-0.020727904761754075
0.27943588717743545	16.02	-0.021644567113785745
0.2854170834166833	16.02	-0.022581062011707825
0.2913982796559312	16.02	-0.02353738942860274
0.29737947589517905	16.02	-0.024513549337172633
0.3033606721344269	16.02	-0.025509541709758672
0.3093418683736748	16.02	-0.026525366518333503
0.3153230646129226	16.02	-0.027561023734530843
0.3213042608521704	16.02	-0.028616513329650678
0.32728545709141826	16.02	-0.029691835274670092
0.33326665333066613	16.02	-0.030786989540265156
0.339247849569914	16.02	-0.031901976096813715
0.34522904580916186	16.02	-0.03303679491441359
0.3512102420484097	16.02	-0.034191445962901655
0.35719143828765754	16.02	-0.0353659292118602
0.36317263452690535	16.02	-0.036560244630632406
0.3691538307661532	16.02	-0.03777439218833826
0.3751350270054011	16.02	-0.03900837185389091
0.38111622324464894	16.02	-0.04026218359601244
0.3870974194838968	16.02	-0.04153582738324287
0.3930786157231447	16.02	-0.04282930318396078
0.39905981196239243	16.02	-0.04414261096640393
0.4050410082016403	16.02	-0.04547575069867041
0.41102220444088816	16.02	-0.046828722348750074
0.417003400680136	16.02	-0.04820152588453208
0.4229845969193839	16.02	-0.04959416127382614
0.42896579315863176	16.02	-0.05100662848438144
0.4349469893978796	16.02	-0.05243892748389
0.4409281856371274	16.02	-0.053891058240025796
0.44690938187637524	16.02	-0.05536302072044688
0.4528905781156231	16.02	-0.05685481489281426
0.458871774354871	16.02	-0.05836644072482358
