fre(GHz)	A1(dB)
8.0	-13.119471304891375
8.008016032064129	-13.133322364698381
8.016032064128257	-13.147586575207576
8.024048096192384	-13.162262840164203
8.032064128256513	-13.177350050247455
8.040080160320642	-13.19284708155747
8.048096192384769	-13.20875279404828
8.056112224448897	-13.225066029904909
8.064128256513026	-13.241785611861964
8.072144288577155	-13.258910341461768
8.080160320641284	-13.27643899724951
8.08817635270541	-13.294370332903027
8.09619238476954	-13.312703075294765
8.104208416833668	-13.331435922483259
8.112224448897795	-13.350567541631648
8.120240480961924	-13.37009656685047
8.128256513026052	-13.390021596961997
8.136272545090181	-13.41034119318329
8.144288577154308	-13.431053876725175
8.152304609218437	-13.452158126303967
8.160320641282565	-13.473652375563264
8.168336673346692	-13.495535010402417
8.176352705410823	-13.517804366208782
8.18436873747495	-13.540458724990387
8.192384769539078	-13.56349631240592
8.200400801603207	-13.58691529468847
8.208416833667334	-13.610713775460052
8.216432865731463	-13.634889792433158
8.224448897795591	-13.659441313995938
8.23246492985972	-13.68436623567777
8.240480961923849	-13.709662376491433
8.248496993987976	-13.735327475148345
8.256513026052104	-13.761359186143526
8.264529058116233	-13.78775507570639
8.27254509018036	-13.814512617614113
8.280561122244489	-13.841629188863733
8.288577154308618	-13.869102065199604
8.296593186372746	-13.89692841649264
8.304609218436873	-13.92510530196783
8.312625250501002	-13.953629665276825
8.32064128256513	-13.982498329411957
8.328657314629258	-14.011707991458826
8.336673346693386	-14.041255217184075
8.344689378757515	-14.071136435455557
8.352705410821644	-14.101347932492184
8.360721442885772	-14.13188584594061
8.3687374749499	-14.162746158776686
8.376753507014028	-14.193924693029452
8.384769539078157	-14.225417103325796
8.392785571142284	-14.257218870254452
8.400801603206414	-14.28932529354823
8.408817635270541	-14.321731485083449
8.41683366733467	-14.35443236169693
8.424849699398798	-14.387422637820254
8.432865731462925	-14.42069681793245
8.440881763527054	-14.454249188832367
8.448897795591183	-14.4880738117331
8.45691382765531	-14.522164514180982
8.464929859719438	-14.556514881803231
8.472945891783567	-14.591118249888325
8.480961923847696	-14.625967694805073
8.488977955911823	-14.661056025266658
8.496993987975952	-14.69637577344739
8.50501002004008	-14.731919185960919
8.513026052104207	-14.767678214710395
8.521042084168338	-14.803644507621696
8.529058116232465	-14.839809399273168
8.537074148296593	-14.876163901436353
8.545090180360722	-14.912698693543987
8.553106212424849	-14.949404113103595
8.561122244488978	-14.986270146076755
8.569138276553106	-15.023286417245913
8.577154308617235	-15.06044218059346
8.585170340681364	-15.097726309719173
8.59318637274549	-15.135127288325068
8.60120240480962	-15.172633200799341
8.609218436873746	-15.21023172293283
8.617234468937875	-15.24791011280529
8.625250501002004	-15.285655201880587
8.633266533066132	-15.32345338635327
8.641282565130261	-15.361290618792198
8.64929859719439	-15.39915240012917
8.657314629258517	-15.437023772044501
8.665330661322646	-15.474889309804274
8.673346693386774	-15.512733115606636
8.681362725450901	-15.550538812499111
8.68937875751503	-15.588289538930466
8.697394789579159	-15.62596794400488
8.705410821643286	-15.663556183509025
8.713426853707414	-15.701035916785251
8.721442885771543	-15.738388304527342
8.72945891783567	-15.775594007577823
8.737474949899799	-15.81263318680815
8.745490981963929	-15.849485504165203
8.753507014028056	-15.886130124969622
8.761523046092185	-15.922545721552874
8.769539078156313	-15.958710478320716
8.777555110220442	-15.994602098331722
8.785571142284569	-16.03019781147935
8.793587174348698	-16.065474384365388
8.801603206412826	-16.10040813195128
8.809619238476953	-16.134974931072385
8.817635270541082	-16.169150235896648
8.82565130260521	-16.202909095405936
8.833667334669338	-16.236226172974057
8.841683366733466	-16.26907576810921
8.849699398797595	-16.30143184042245
8.857715430861722	-16.333268035876486
8.865731462925853	-16.36455771535967
8.873747494989981	-16.395273985620467
8.881763527054108	-16.425389732587284
8.889779559118237	-16.454877657085234
8.897795591182366	-16.483710312949075
8.905811623246493	-16.511860147516703
8.913827655310621	-16.53929954447246
8.92184368737475	-16.56600086899219
8.929859719438877	-16.591936515125862
8.937875751503006	-16.617078955334275
8.945891783567134	-16.641400792077626
8.953907815631261	-16.664874811334972
8.96192384769539	-16.687474037912594
8.96993987975952	-16.70917179238031
8.977955911823647	-16.729941749453815
8.985971943887776	-16.74975799762197
8.993987975951905	-16.76859509979815
9.002004008016032	-16.786428154756344
9.01002004008016	-16.8032328590952
9.01803607214429	-16.81898556945604
9.026052104208416	-16.83366336470715
9.034068136272545	-16.847244107792566
9.042084168336673	-16.859706506932945
9.0501002004008	-16.87103017585735
9.05811623246493	-16.881195692738565
9.066132264529058	-16.89018465750073
9.074148296593185	-16.897979747167874
9.082164328657313	-16.90456476892442
9.090180360721444	-16.909924710563406
9.098196392785573	-16.9140457880084
9.1062124248497	-16.91691548960574
9.114228456913828	-16.91852261689981
9.122244488977957	-16.918857321621694
9.130260521042084	-16.917911138643447
9.138276553106213	-16.915677014673832
9.146292585170341	-16.912149332497965
9.154308617234468	-16.907323930592728
9.162324649298597	-16.901198117980123
9.170340681362726	-16.893770684213486
9.178356713426853	-16.88504190442552
9.186372745490981	-16.875013539401426
9.19438877755511	-16.86368883067549
9.202404809619237	-16.851072490685045
9.210420841683367	-16.8371706880497
9.218436873747496	-16.82199102807844
9.226452905811623	-16.805542528639016
9.234468937875752	-16.787835591555936
9.24248496993988	-16.76888196973175
9.250501002004007	-16.74869473021356
9.258517034068136	-16.72728821345093
9.266533066132265	-16.704677989012687
9.274549098196392	-16.680880808049036
9.28256513026052	-16.65591455280035
9.29058116232465	-16.629798183466665
9.298597194388776	-16.602551682761046
9.306613226452905	-16.574195998475233
9.314629258517035	-16.544752984389493
9.322645290581162	-16.51424533985757
9.330661322645291	-16.482696548394745
9.33867735470942	-16.45013081559085
9.346693386773547	-16.416573006661647
9.354709418837675	-16.382048583940932
9.362725450901804	-16.346583544602975
9.370741482965931	-16.310204358890115
9.37875751503006	-16.272937909104165
9.386773547094188	-16.23481142960203
9.394789579158317	-16.195852448018822
9.402805611222444	-16.156088727920682
9.410821643286573	-16.1155482130712
9.418837675350701	-16.074258973474265
9.426853707414828	-16.032249153336803
9.434869739478959	-15.989546921074409
9.442885771543088	-15.946180421463751
9.450901803607215	-15.902177730026475
9.458917835671343	-15.857566809711102
9.466933867735472	-15.81237546992178
9.474949899799599	-15.766631327926426
9.482965931863728	-15.720361772661203
9.490981963927856	-15.673593930933157
9.498997995991983	-15.626354636010857
9.507014028056112	-15.578670398578714
9.51503006012024	-15.530567380021454
9.523046092184368	-15.482071367993742
9.531062124248496	-15.433207754222096
9.539078156312625	-15.384001514478179
9.547094188376754	-15.33447719065566
9.555110220440882	-15.28465887487771
9.563126252505011	-15.23457019555728
9.571142284569138	-15.184234305328442
9.579158316633267	-15.133673870764614
9.587174348697395	-15.082911063797102
9.595190380761522	-15.031967554746199
9.603206412825651	-14.98086450687647
9.61122244488978	-14.929622572387597
9.619238476953907	-14.878261889753361
9.627254509018035	-14.826802082321024
9.635270541082164	-14.775262258086553
9.643286573146291	-14.723661010561372
9.65130260521042	-14.672016420649234
9.65931863727455	-14.620346059454523
9.667334669338677	-14.568666991944765
9.675350701402806	-14.51699578139431
9.683366733466935	-14.465348494538313
9.691382765531062	-14.41374070736898
9.69939879759519	-14.362187511510198
9.707414829659319	-14.310703521108582
9.715430861723448	-14.259302880183435
9.723446893787575	-14.207999270379958
9.731462925851703	-14.156805919074706
9.739478957915832	-14.105735607783895
9.747494989979959	-14.054800680829553
9.755511022044088	-14.004013054220554
9.763527054108216	-13.953384224708964
9.771543086172343	-13.902925278984688
9.779559118236474	-13.852646902974495
9.787575150300603	-13.802559391213464
9.79559118236473	-13.752672656260135
9.803607214428858	-13.702996238128438
9.811623246492987	-13.653539313712017
9.819639278557114	-13.604310706178797
9.827655310621243	-13.555318894315391
9.835671342685371	-13.506572021803203
9.843687374749498	-13.458077906409688
9.851703406813627	-13.40984404907987
9.859719438877756	-13.361877642915378
9.867735470941883	-13.314185582028665
9.875751503006011	-13.26677447026286
9.883767535070142	-13.219650629767782
9.891783567134269	-13.172820109424539
9.899799599198397	-13.126288693112198
9.907815631262526	-13.080061907810824
9.915831663326653	-13.034145031536195
9.923847695390782	-12.9885431011027
9.93186372745491	-12.943260919711152
9.939879759519037	-12.89830306435972
9.947895791583166	-12.853673893076161
9.955911823647295	-12.809377551970622
9.963927855711422	-12.765417982108598
9.97194388777555	-12.72179892620434
9.97995991983968	-12.678523935135297
9.987975951903806	-12.635596374278586
9.995991983967935	-12.593019429671086
10.004008016032065	-12.550796113994622
10.012024048096194	-12.508929272388652
10.02004008016032	-12.46742158809246
10.02805611222445	-12.426275587919447
10.036072144288578	-12.385493647566445
10.044088176352705	-12.345077996760555
10.052104208416834	-12.305030724246977
10.060120240480963	-12.265353782620618
10.06813627254509	-12.226048993004904
10.076152304609218	-12.187118049581168
10.084168336673347	-12.148562523971922
10.092184368737474	-12.110383869481359
10.100200400801603	-12.072583425196708
10.108216432865731	-12.035162419954077
10.116232464929858	-11.998121976171676
10.124248496993989	-11.961463113554675
10.132264529058117	-11.925186752674598
10.140280561122244	-11.889293718426984
10.148296593186373	-11.853784743370621
10.156312625250502	-11.81866047095186
10.164328657314629	-11.783921458617092
10.172344689378757	-11.749568180817072
10.180360721442886	-11.715601031905933
10.188376753507013	-11.68202032893834
10.196392785571142	-11.648826314367781
10.20440881763527	-11.616019158649106
10.212424849699397	-11.583598962748312
10.220440881763526	-11.55156576056239
10.228456913827657	-11.519919521252316
10.236472945891784	-11.488660151491741
10.244488977955912	-11.457787497634257
10.252505010020041	-11.427301347801738
10.260521042084168	-11.397201433896562
10.268537074148297	-11.367487433539909
10.276553106212425	-11.338158971938896
10.284569138276552	-11.309215623684551
10.292585170340681	-11.280656914483288
10.30060120240481	-11.252482322823788
10.308617234468938	-11.224691281581663
10.316633266533065	-11.197283179563778
10.324649298597194	-11.170257362994406
10.332665330661323	-11.143613136945163
10.34068136272545	-11.117349766710404
10.34869739478958	-11.0914664791302
10.356713426853709	-11.06596246386234
10.364729458917836	-11.04083687460532
10.372745490981965	-11.016088830273734
10.380761523046093	-10.9917174161278
10.38877755511022	-10.967721684858425
10.396793587174349	-10.944100657629361
10.404809619238478	-10.92085332507774
10.412825651302605	-10.897978648274506
10.420841683366733	-10.87547555964585
10.428857715430862	-10.85334296385704
10.436873747494989	-10.831579738659826
10.444889779559118	-10.81018473570447
10.452905811623246	-10.789156781317676
10.460921843687375	-10.76849467724733
10.468937875751504	-10.74819720137514
10.476953907815632	-10.72826310839816
10.48496993987976	-10.708691130480105
10.492985971943888	-10.689479977873344
10.501002004008017	-10.670628339512508
10.509018036072144	-10.652134883580393
10.517034068136272	-10.63399825804711
10.525050100200401	-10.616217091183097
10.533066132264528	-10.598789992046761
10.541082164328657	-10.581715550947477
10.549098196392785	-10.564992339884531
10.557114228456912	-10.548618912962677
10.565130260521041	-10.532593806784842
10.573146292585172	-10.516915540822696
10.581162324649299	-10.501582617765408
10.589178356713427	-10.486593523847294
10.597194388777556	-10.471946729154757
10.605210420841683	-10.457640687913003
10.613226452905812	-10.443673838752982
10.62124248496994	-10.430044604958987
10.629258517034069	-10.416751394697243
10.637274549098196	-10.403792601226026
10.645290581162325	-10.391166603087463
10.653306613226453	-10.378871764281527
10.66132264529058	-10.366906434422479
10.669338677354709	-10.355268948878047
10.677354709418838	-10.343957628891715
10.685370741482965	-10.332970781688296
10.693386773547095	-10.32230670056312
10.701402805611224	-10.311963664955075
10.70941883767535	-10.301939940503704
10.71743486973948	-10.292233779090637
10.725450901803608	-10.282843418865484
10.733466933867735	-10.273767084256482
10.741482965931864	-10.265002985966019
10.749498997995993	-10.256549320951214
10.75751503006012	-10.248404272389804
10.765531062124248	-10.240566009631324
10.773547094188377	-10.233032688133967
10.781563126252504	-10.225802449387054
10.789579158316633	-10.218873420819355
10.797595190380763	-10.212243715693393
10.80561122244489	-10.205911432985877
10.813627254509019	-10.199874657254227
10.821643286573147	-10.194131458489554
10.829659318637274	-10.188679891956001
10.837675350701403	-10.183517998016658
10.845691382765532	-10.178643801946087
10.853707414829659	-10.17405531372967
10.861723446893787	-10.169750527849748
10.869739478957916	-10.165727423058687
10.877755511022043	-10.161983962139114
10.885771543086172	-10.158518091651159
10.8937875751503	-10.155327741667023
10.901803607214427	-10.15241082549288
10.909819639278556	-10.149765239378244
10.917835671342687	-10.147388862212846
10.925851703406815	-10.145279555211236
10.933867735470942	-10.143435161585078
10.94188376753507	-10.141853506203436
10.9498997995992	-10.140532395240985
10.957915831663327	-10.139469615814388
10.965931863727455	-10.138662935606959
