wp(GHz)	ve(GHz)	A1(dB)
0.1	2.0	-0.027469030615690882
0.10598119623924784	2.0	-0.030853864085993124
0.1119623924784957	2.0	-0.034435416571350505
0.11794358871774355	2.0	-0.03821371194014052
0.1239247849569914	2.0	-0.0421887752189152
0.12990598119623925	2.0	-0.04636063256805493
0.1358871774354871	2.0	-0.0507293112561477
0.14186837367473495	2.0	-0.05529483963310673
0.14784956991398282	2.0	-0.06005724710201886
0.15383076615323063	2.0	-0.06501656408971951
0.1598119623924785	2.0	-0.07017282201610865
0.16579315863172636	2.0	-0.0755260532621783
0.17177435487097417	2.0	-0.08107629113679499
0.17775555111022204	2.0	-0.08682356984218098
0.1837367473494699	2.0	-0.0927679244381577
0.18971794358871774	2.0	-0.09890939080507569
0.19569913982796558	2.0	-0.10524800560551632
0.20168033606721344	2.0	-0.11178380624467736
0.2076615323064613	2.0	-0.11851683082950885
0.21364272854570912	2.0	-0.12544711812656234
0.219623924784957	2.0	-0.13257470751856906
0.22560512102420485	2.0	-0.13989963895972074
0.2315863172634527	2.0	-0.14742195292969026
0.23756751350270053	2.0	-0.15514169038635375
0.2435487097419484	2.0	-0.16305889271724278
0.24952990598119623	2.0	-0.17117360168968035
0.2555111022204441	2.0	-0.179485859399668
0.26149229845969196	2.0	-0.18799570821945089
0.2674734946989398	2.0	-0.196703190743791
0.27345469093818764	2.0	-0.20560834973495545
0.27943588717743545	2.0	-0.2147112280664047
0.2854170834166833	2.0	-0.22401186866515277
0.2913982796559312	2.0	-0.23351031445285658
0.29737947589517905	2.0	-0.24320660828556942
0.3033606721344269	2.0	-0.25310079289218185
0.3093418683736748	2.0	-0.26319291081155516
0.3153230646129226	2.0	-0.273483004328322
0.3213042608521704	2.0	-0.28397111540735653
0.32728545709141826	2.0	-0.2946572856269276
0.33326665333066613	2.0	-0.30554155611048894
0.339247849569914	2.0	-0.3166239674571547
0.34522904580916186	2.0	-0.32790455967078136
0.3512102420484097	2.0	-0.33938337208774266
0.35719143828765754	2.0	-0.3510604433033088
0.36317263452690535	2.0	-0.36293581109666084
0.3691538307661532	2.0	-0.3750095123545302
0.3751350270054011	2.0	-0.38728158299344895
0.38111622324464894	2.0	-0.39975205788060897
0.3870974194838968	2.0	-0.4124209707533149
0.3930786157231447	2.0	-0.42528835413702026
0.39905981196239243	2.0	-0.43835423926194894
0.4050410082016403	2.0	-0.45161865597827555
0.41102220444088816	2.0	-0.46508163266987207
0.417003400680136	2.0	-0.4787431961665859
0.4229845969193839	2.0	-0.4926033716550554
0.42896579315863176	2.0	-0.5066621825880652
0.4349469893978796	2.0	-0.5209196505923772
0.4409281856371274	2.0	-0.535375795375067
0.44690938187637524	2.0	-0.5500306346283672
0.4528905781156231	2.0	-0.564884183932928
0.458871774354871	2.0	-0.579936456659569
0.46485297059411884	2.0	-0.5951874638694421
0.4708341668333667	2.0	-0.6106372142126176
0.4768153630726146	2.0	-0.6262857138250678
0.48279655931186233	2.0	-0.6421329662240369
0.4887777555511102	2.0	-0.6581789722017615
0.49475895179035806	2.0	-0.6744237297175544
0.500740148029606	2.0	-0.690867233788178
0.5067213442688537	2.0	-0.7075094763765559
0.5127025405081016	2.0	-0.7243504462787299
0.5186837367473495	2.0	-0.7413901290090917
0.5246649329865973	2.0	-0.7586285066838371
0.5306461292258452	2.0	-0.7760655579026309
0.5366273254650931	2.0	-0.7937012576284587
0.5426085217043408	2.0	-0.8115355770656095
0.5485897179435887	2.0	-0.8295684835358179
0.5545709141828365	2.0	-0.8477999403524817
0.5605521104220844	2.0	-0.86622990669295
0.5665333066613323	2.0	-0.8848583374688594
0.5725145029005801	2.0	-0.9036851831944692
0.578495699139828	2.0	-0.9227103898529753
0.5844768953790758	2.0	-0.941933898760753
0.5904580916183236	2.0	-0.9613556464295252
0.5964392878575715	2.0	-0.9809755644263731
0.6024204840968194	2.0	-1.000793579231616
0.6084016803360672	2.0	-1.0208096120944357
0.6143828765753151	2.0	-1.0410235788863051
0.620364072814563	2.0	-1.0614353899521014
0.6263452690538107	2.0	-1.0820449499588929
0.6323264652930586	2.0	-1.1028521577423658
0.6383076615323064	2.0	-1.1238569061508366
0.6442888577715543	2.0	-1.1450590818867763
0.6502700540108022	2.0	-1.166458565345869
0.65625125025005	2.0	-1.18805523045348
0.6622324464892979	2.0	-1.2098489444985305
0.6682136427285457	2.0	-1.2318395679647163
0.6741948389677935	2.0	-1.2540269543590203
0.6801760352070414	2.0	-1.2764109500374357
0.6861572314462893	2.0	-1.2989913940279258
0.6921384276855371	2.0	-1.321768117850445
0.6981196239247849	2.0	-1.344740945334074
0.7041008201640329	2.0	-1.3679096924311374
0.7100820164032806	2.0	-1.3912741670282804
0.7160632126425285	2.0	-1.4148341687544286
0.7220444088817763	2.0	-1.4385894887855566
0.7280256051210242	2.0	-1.4625399096462366
0.7340068013602721	2.0	-1.4866852050078498
0.7399879975995198	2.0	-1.511025139483432
0.7459691938387678	2.0	-1.535559468419065
0.7519503900780156	2.0	-1.560287937681756
0.7579315863172635	2.0	-1.5852102834437192
0.7639127825565113	2.0	-1.6103262319629787
0.7698939787957592	2.02	-1.6356404808860643
0.775875175035007	2.02	-1.6611482197978118
0.7818563712742548	2.02	-1.6868490173230382
0.7878375675135028	2.02	-1.7127425708305597
0.7938187637527505	2.02	-1.7388285669664438
0.7997999599919985	2.02	-1.7651066814170426
0.8057811562312462	2.02	-1.79157657866784
0.8117623524704941	2.02	-1.8182379117580314
0.817743548709742	2.02	-1.8450903220307635
0.8237247449489897	2.02	-1.8721334388789455
0.8297059411882377	2.02	-1.8993668794864988
0.8356871374274855	2.02	-1.9267902485650203
0.8416683336667334	2.02	-1.954403138085716
0.8476495299059812	2.02	-1.982205127006522
0.8536307261452291	2.02	-2.0101957809943336
0.8596119223844769	2.02	-2.0383746521422186
0.8655931186237247	2.02	-2.066741278681534
0.8715743148629727	2.02	-2.0952951846888546
0.8775555111022204	2.02	-2.124035879787588
0.8835367073414684	2.02	-2.152962858844185
0.8895179035807161	2.02	-2.182075601658876
0.895499099819964	2.02	-2.2113735726507597
0.9014802960592119	2.02	-2.2408562205372187
0.9074614922984596	2.04	-2.2705326834661745
0.9134426885377076	2.04	-2.3003967401994285
0.9194238847769554	2.04	-2.330444423431296
0.9254050810162033	2.04	-2.3606751379353605
0.9313862772554511	2.04	-2.3910882715818045
0.9373674734946988	2.04	-2.421683194987307
0.9433486697339468	2.04	-2.452459261158497
0.9493298659731946	2.04	-2.4834158051288897
0.9553110622124426	2.04	-2.514552143589119
0.9612922584516903	2.04	-2.545867574510466
0.9672734546909383	2.04	-2.5773613767614716
0.973254650930186	2.04	-2.609032809717575
0.9792358471694338	2.04	-2.6408811128636827
0.9852170434086818	2.04	-2.672905505389549
0.9911982396479295	2.04	-2.705105185777799
0.9971794358871775	2.06	-2.7375000702324632
1.0031606321264253	2.06	-2.7700707605233603
1.0091418283656732	2.06	-2.802815251253059
1.015123024604921	2.06	-2.8357326835764862
1.0211042208441687	2.06	-2.868822176358981
1.0270854170834167	2.06	-2.9020828257252957
1.0330666133226645	2.06	-2.9355137046005186
1.0390478095619124	2.06	-2.9691138622428386
1.0450290058011602	2.06	-3.0028823237681124
1.0510102020404082	2.06	-3.0368180896660664
1.056991398279656	2.06	-3.070920135308108
1.0629725945189037	2.08	-3.1052065258918016
1.0689537907581517	2.08	-3.139669794833961
1.0749349869973996	2.08	-3.1742974723424218
1.0809161832366474	2.08	-3.2090884642999242
1.0868973794758952	2.08	-3.244041649540395
1.092878575715143	2.08	-3.2791558793106903
1.0988597719543907	2.08	-3.3144299767233045
1.1048409681936389	2.08	-3.349862736199995
1.1108221644328866	2.08	-3.3854529229062362
1.1168033606721344	2.1	-3.421209875887255
1.1227845569113821	2.1	-3.457151846934951
1.1287657531506303	2.1	-3.49324901396963
1.134746949389878	2.1	-3.529500060945454
1.1407281456291258	2.1	-3.5659036403031754
1.1467093418683736	2.1	-3.602458372353686
1.1526905381076213	2.1	-3.639162844652085
1.1586717343468695	2.1	-3.6760156113621916
1.1646529305861173	2.12	-3.713025276158937
1.170634126825365	2.12	-3.7502203582440363
1.1766153230646128	2.12	-3.787561141280365
1.1825965193038606	2.12	-3.825046086210972
1.1885777155431088	2.12	-3.8626736180119012
1.1945589117823565	2.12	-3.9004421250029075
1.2005401080216043	2.12	-3.9383499581487094
1.206521304260852	2.14	-3.976399379965177
1.2125025005001002	2.14	-4.014640336035861
1.218483696739348	2.14	-4.053017674024777
1.2244648929785957	2.14	-4.091529639918375
1.2304460892178435	2.14	-4.1301744394780275
1.2364272854570912	2.14	-4.168950237486609
1.2424084816963394	2.14	-4.207855156986007
1.2483896779355872	2.16	-4.246930307905086
1.254370874174835	2.16	-4.2861583661137646
1.2603520704140827	2.16	-4.325512203999243
1.2663332666533305	2.16	-4.364989826328816
1.2723144628925787	2.16	-4.4045891929556875
1.2782956591318264	2.16	-4.444308218003585
1.2842768553710742	2.18	-4.4842023328158644
1.290258051610322	2.18	-4.524235167840621
1.29623924784957	2.18	-4.564383951627057
1.3022204440888179	2.18	-4.604646467727967
1.3082016403280656	2.18	-4.64502045053602
1.3141828365673134	2.2	-4.685528302156925
1.3201640328065611	2.2	-4.726207788550934
1.3261452290458093	2.2	-4.766994713369018
1.332126425285057	2.2	-4.807886669727907
1.3381076215243048	2.2	-4.848881197943901
1.3440888177635526	2.22	-4.889995003035453
1.3500700140028004	2.22	-4.931286276924016
1.3560512102420486	2.22	-4.972675746412778
1.3620324064812963	2.22	-5.01416079901972
1.368013602720544	2.22	-5.055738765622637
1.3739947989597918	2.24	-5.097452261448856
